submission_id,RT,age,comments,condition,correctness,education,endTime,expected,experiment_id,gender,key_pressed,languages,left,order,picture,right,startDate,startTime,timeSpent,trial_number,trial_type
1398,809,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,17,main
1398,879,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,18,main
1398,771,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,19,main
1398,716,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,20,main
1398,818,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,21,main
1398,752,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,22,main
1398,671,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,23,main
1398,608,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,24,main
1398,644,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,25,main
1398,759,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,26,main
1398,934,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,27,main
1398,604,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,28,main
1398,689,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,29,main
1398,648,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,30,main
1398,685,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,31,main
1398,814,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,32,main
1398,685,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,33,main
1398,1194,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,34,main
1398,728,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,35,main
1398,890,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,36,main
1398,804,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,37,main
1398,732,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,38,main
1398,1004,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,39,main
1398,659,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,40,main
1398,652,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,41,main
1398,836,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,42,main
1398,993,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,43,main
1398,824,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,44,main
1398,792,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,45,main
1398,841,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,46,main
1398,641,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,47,main
